t,10_day_MA
2023-12-27 05:00:00,472.5419999999999
2023-12-28 05:00:00,473.16100000000006
2023-12-29 05:00:00,473.491
2024-01-02 05:00:00,473.82300000000004
2024-01-03 05:00:00,473.505
2024-01-04 05:00:00,472.74899999999997
2024-01-05 05:00:00,472.715
2024-01-08 05:00:00,472.90500000000003
2024-01-09 05:00:00,472.928
2024-01-10 05:00:00,473.01899999999995
2024-01-11 05:00:00,473.00300000000004
2024-01-12 05:00:00,473.00199999999995
2024-01-16 05:00:00,472.96400000000006
2024-01-17 05:00:00,472.928
2024-01-18 05:00:00,473.698
2024-01-19 05:00:00,475.213
2024-01-22 05:00:00,476.76599999999996
2024-01-23 05:00:00,477.79200000000003
2024-01-24 05:00:00,478.94300000000004
2024-01-25 05:00:00,480.09
2024-01-26 05:00:00,481.196
2024-01-29 05:00:00,482.65500000000003
2024-01-30 05:00:00,484.25100000000003
2024-01-31 05:00:00,485.31000000000006
2024-02-01 05:00:00,486.581
2024-02-02 05:00:00,487.77299999999997
2024-02-05 05:00:00,488.683
2024-02-06 05:00:00,489.59499999999997
2024-02-07 05:00:00,490.866
2024-02-08 05:00:00,491.8950000000001
2024-02-09 05:00:00,493.274
2024-02-12 05:00:00,494.245
2024-02-13 05:00:00,494.56399999999996
2024-02-14 05:00:00,496.133
2024-02-15 05:00:00,497.41399999999993
2024-02-16 05:00:00,497.93
2024-02-20 05:00:00,498.351
2024-02-21 05:00:00,498.674
2024-02-22 05:00:00,499.61400000000003
2024-02-23 05:00:00,500.567
2024-02-26 05:00:00,501.046
2024-02-27 05:00:00,501.64099999999996
2024-02-28 05:00:00,502.85900000000004
2024-02-29 05:00:00,503.80999999999995
2024-03-01 05:00:00,504.89400000000006
2024-03-04 05:00:00,506.17300000000006
2024-03-05 05:00:00,507.215
2024-03-06 05:00:00,508.46899999999994
2024-03-07 05:00:00,509.2
2024-03-08 05:00:00,509.587
2024-03-11 04:00:00,510.116
2024-03-12 04:00:00,511.10099999999994
2024-03-13 04:00:00,512.072
2024-03-14 04:00:00,512.759
2024-03-15 04:00:00,512.457
2024-03-18 04:00:00,512.513
2024-03-19 04:00:00,513.3660000000001
2024-03-20 04:00:00,514.4390000000001
2024-03-21 04:00:00,515.1780000000001
2024-03-22 04:00:00,516.1270000000001
2024-03-25 04:00:00,516.976
2024-03-26 04:00:00,517.1790000000001
2024-03-27 04:00:00,517.899
2024-03-28 04:00:00,518.711
2024-04-01 04:00:00,519.9440000000001
2024-04-02 04:00:00,520.542
2024-04-03 04:00:00,520.912
2024-04-04 04:00:00,520.171
2024-04-05 04:00:00,519.7940000000001
2024-04-08 04:00:00,519.545
2024-04-09 04:00:00,519.5
2024-04-10 04:00:00,519.0310000000001
