t,10_day_MA
2023-01-10 05:00:00,128.25600000000003
2023-01-11 05:00:00,128.60200000000003
2023-01-12 05:00:00,129.339
2023-01-13 05:00:00,129.85399999999998
2023-01-17 05:00:00,130.45499999999998
2023-01-18 05:00:00,131.469
2023-01-19 05:00:00,132.35999999999999
2023-01-20 05:00:00,133.645
2023-01-23 05:00:00,134.794
2023-01-24 05:00:00,136.03199999999998
2023-01-25 05:00:00,137.145
2023-01-26 05:00:00,138.192
2023-01-27 05:00:00,139.44400000000002
2023-01-30 05:00:00,140.268
2023-01-31 05:00:00,141.103
2023-02-01 05:00:00,142.125
2023-02-02 05:00:00,143.68
2023-02-03 05:00:00,145.343
2023-02-06 05:00:00,146.405
2023-02-07 05:00:00,147.61700000000002
2023-02-08 05:00:00,148.623
2023-02-09 05:00:00,149.314
2023-02-10 05:00:00,149.822
2023-02-13 05:00:00,150.907
2023-02-14 05:00:00,151.798
2023-02-15 05:00:00,152.788
2023-02-16 05:00:00,153.077
2023-02-17 05:00:00,152.882
2023-02-21 05:00:00,152.55700000000002
2023-02-22 05:00:00,151.983
2023-02-23 05:00:00,151.731
2023-02-24 05:00:00,151.315
2023-02-27 05:00:00,151.006
2023-02-28 05:00:00,150.36200000000002
2023-03-01 05:00:00,149.573
2023-03-02 05:00:00,148.631
2023-03-03 05:00:00,148.363
2023-03-06 05:00:00,148.49099999999999
2023-03-07 05:00:00,148.803
2023-03-08 05:00:00,149.199
2023-03-09 05:00:00,149.318
2023-03-10 05:00:00,149.497
2023-03-13 04:00:00,149.752
2023-03-14 04:00:00,150.27
2023-03-15 04:00:00,151.038
2023-03-16 04:00:00,152.03199999999998
2023-03-17 04:00:00,152.429
2023-03-20 04:00:00,152.786
2023-03-21 04:00:00,153.554
2023-03-22 04:00:00,154.05
2023-03-23 04:00:00,154.884
2023-03-24 04:00:00,156.059
2023-03-27 04:00:00,156.83999999999997
2023-03-28 04:00:00,157.346
2023-03-29 04:00:00,158.124
2023-03-30 04:00:00,158.775
2023-03-31 04:00:00,159.76500000000001
2023-04-03 04:00:00,160.642
2023-04-04 04:00:00,161.277
2023-04-05 04:00:00,161.87
2023-04-06 04:00:00,162.443
2023-04-10 04:00:00,162.621
2023-04-11 04:00:00,162.873
2023-04-12 04:00:00,163.118
2023-04-13 04:00:00,163.597
2023-04-14 04:00:00,163.882
2023-04-17 04:00:00,163.91500000000002
2023-04-18 04:00:00,163.945
2023-04-19 04:00:00,164.145
2023-04-20 04:00:00,164.43400000000003
2023-04-21 04:00:00,164.47
2023-04-24 04:00:00,164.8
2023-04-25 04:00:00,165.097
2023-04-26 04:00:00,165.463
2023-04-27 04:00:00,165.748
2023-04-28 04:00:00,166.195
2023-05-01 04:00:00,166.631
2023-05-02 04:00:00,166.83800000000002
2023-05-03 04:00:00,166.82
2023-05-04 04:00:00,166.73399999999998
2023-05-05 04:00:00,167.589
2023-05-08 04:00:00,168.406
2023-05-09 04:00:00,169.206
2023-05-10 04:00:00,170.1855
2023-05-11 04:00:00,170.71949999999998
2023-05-12 04:00:00,171.00849999999997
2023-05-15 04:00:00,171.25650000000002
