t,10_day_MA
2023-05-24 04:00:00,173.096
2023-05-25 04:00:00,173.02
2023-05-26 04:00:00,173.30599999999998
2023-05-30 04:00:00,173.829
2023-05-31 04:00:00,174.347
2023-06-01 04:00:00,175.08700000000002
2023-06-02 04:00:00,175.677
2023-06-05 04:00:00,176.119
2023-06-06 04:00:00,176.62
2023-06-07 04:00:00,177.246
2023-06-08 04:00:00,178.119
2023-06-09 04:00:00,178.916
2023-06-12 04:00:00,179.752
2023-06-13 04:00:00,180.353
2023-06-14 04:00:00,181.023
2023-06-15 04:00:00,181.615
2023-06-16 04:00:00,182.012
2023-06-20 04:00:00,182.555
2023-06-21 04:00:00,183.03
2023-06-22 04:00:00,183.948
2023-06-23 04:00:00,184.559
2023-06-26 04:00:00,184.99
2023-06-27 04:00:00,185.41699999999997
2023-06-28 04:00:00,186.011
2023-06-29 04:00:00,186.575
2023-06-30 04:00:00,187.371
2023-07-03 04:00:00,188.125
2023-07-05 04:00:00,188.757
2023-07-06 04:00:00,189.542
2023-07-07 04:00:00,189.91000000000003
2023-07-10 04:00:00,190.103
2023-07-11 04:00:00,190.38400000000001
2023-07-12 04:00:00,190.555
2023-07-13 04:00:00,190.68400000000003
2023-07-14 04:00:00,190.794
2023-07-17 04:00:00,190.79600000000002
2023-07-18 04:00:00,190.923
2023-07-19 04:00:00,191.3
2023-07-20 04:00:00,191.432
2023-07-21 04:00:00,191.558
2023-07-24 04:00:00,191.972
2023-07-25 04:00:00,192.526
2023-07-26 04:00:00,192.999
2023-07-27 04:00:00,193.267
2023-07-28 04:00:00,193.781
2023-07-31 04:00:00,194.027
2023-08-01 04:00:00,194.2145
2023-08-02 04:00:00,193.9625
2023-08-03 04:00:00,193.7665
2023-08-04 04:00:00,192.7715
2023-08-07 04:00:00,191.38150000000002
2023-08-08 04:00:00,189.99949999999998
2023-08-09 04:00:00,188.36849999999998
2023-08-10 04:00:00,186.8435
2023-08-11 04:00:00,185.0395
2023-08-14 04:00:00,183.3405
2023-08-15 04:00:00,181.525
2023-08-16 04:00:00,179.924
2023-08-17 04:00:00,178.20700000000002
2023-08-18 04:00:00,177.457
2023-08-21 04:00:00,177.156
2023-08-22 04:00:00,176.899
2023-08-23 04:00:00,177.192
2023-08-24 04:00:00,177.033
2023-08-25 04:00:00,177.115
2023-08-28 04:00:00,177.188
2023-08-29 04:00:00,177.855
2023-08-30 04:00:00,178.963
2023-08-31 04:00:00,180.35
2023-09-01 04:00:00,181.847
2023-09-05 04:00:00,183.233
2023-09-06 04:00:00,183.801
2023-09-07 04:00:00,183.445
2023-09-08 04:00:00,183.625
2023-09-11 04:00:00,183.7
2023-09-12 04:00:00,183.311
2023-09-13 04:00:00,182.32
2023-09-14 04:00:00,181.12900000000002
2023-09-15 04:00:00,179.84300000000002
2023-09-18 04:00:00,178.69400000000002
2023-09-19 04:00:00,177.63100000000003
2023-09-20 04:00:00,176.889
2023-09-21 04:00:00,176.526
2023-09-22 04:00:00,176.187
2023-09-25 04:00:00,175.85899999999998
2023-09-26 04:00:00,175.425
2023-09-27 04:00:00,175.047
2023-09-28 04:00:00,174.542
2023-09-29 04:00:00,174.16199999999998
2023-10-02 04:00:00,173.73999999999998
2023-10-03 04:00:00,173.073
2023-10-04 04:00:00,172.89000000000001
2023-10-05 04:00:00,172.988
2023-10-06 04:00:00,173.25799999999998
2023-10-09 04:00:00,173.549
2023-10-10 04:00:00,174.192
2023-10-11 04:00:00,175.129
2023-10-12 04:00:00,176.131
2023-10-13 04:00:00,176.895
2023-10-16 04:00:00,177.392
2023-10-17 04:00:00,177.86700000000002
2023-10-18 04:00:00,178.08499999999998
2023-10-19 04:00:00,178.14000000000001
2023-10-20 04:00:00,177.679
2023-10-23 04:00:00,177.08
2023-10-24 04:00:00,176.58499999999998
2023-10-25 04:00:00,175.715
2023-10-26 04:00:00,174.333
2023-10-27 04:00:00,173.27
2023-10-30 04:00:00,172.427
2023-10-31 04:00:00,171.789
2023-11-01 04:00:00,171.602
2023-11-02 04:00:00,171.813
2023-11-03 04:00:00,172.19
2023-11-06 05:00:00,172.81300000000002
2023-11-07 05:00:00,173.651
2023-11-08 05:00:00,174.82999999999998
2023-11-09 05:00:00,176.382
2023-11-10 05:00:00,178.2
